cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu_total,ram
0.0,100.0,100.0,2.0,100.0,1.0,0.0,100.0,50.4,5378998272
1.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.4,5378998272
0.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.4,5378998272
1.0,100.0,100.0,1.0,100.0,0.0,1.0,100.0,50.3,5378998272
45.5,100.0,100.0,46.0,100.0,46.0,45.0,100.0,72.8,4481814528
99.0,99.0,100.0,23.8,22.2,41.0,24.0,100.0,63.6,4515082240
100.0,100.0,46.0,1.0,1.0,0.0,0.0,100.0,43.6,4816842752
100.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,37.8,4816809984
100.0,100.0,19.8,57.4,19.0,19.8,20.8,63.4,49.9,4349665280
100.0,100.0,2.9,21.0,0.0,0.0,0.0,0.0,28.1,4345602048
100.0,100.0,2.0,0.0,2.0,0.0,1.0,0.0,25.5,4345810944
100.0,100.0,6.7,0.0,0.0,0.0,0.0,0.0,25.8,4345724928
100.0,100.0,2.9,0.0,1.0,0.0,1.0,1.0,25.5,4345724928
100.0,100.0,2.9,0.0,0.0,0.0,0.0,0.0,25.3,4345724928
100.0,100.0,4.8,0.0,1.0,0.0,0.0,0.0,25.6,4345724928
82.2,100.0,2.0,0.0,17.0,0.0,0.0,0.0,25.4,4345724928
0.0,100.0,0.0,0.0,100.0,1.0,0.0,0.0,25.2,4345724928
0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,25.2,4345724928
0.0,100.0,2.0,0.0,100.0,0.0,0.0,0.0,25.2,4345724928
0.0,100.0,0.0,2.0,100.0,0.0,0.0,1.0,25.4,4345724928
0.0,21.0,0.0,1.0,100.0,79.2,0.0,1.0,25.2,4345724928
0.0,0.0,1.0,0.0,100.0,100.0,0.0,0.0,25.3,4346265600
0.0,0.0,1.0,1.0,100.0,100.0,0.0,0.0,25.3,4346265600
2.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,25.2,4346773504
0.0,0.0,2.0,0.0,100.0,100.0,0.0,0.0,25.3,4346773504
0.0,1.0,0.0,1.0,100.0,100.0,0.0,1.0,25.3,4346773504
1.0,0.0,0.0,0.0,100.0,100.0,1.0,0.0,25.2,4346773504
0.0,54.0,0.0,0.0,100.0,48.0,0.0,0.0,25.3,4346769408
0.0,100.0,1.0,1.0,100.0,0.0,0.0,1.0,25.3,4346765312
0.0,100.0,0.0,1.0,100.0,0.0,0.0,0.0,25.2,4345716736
0.0,100.0,1.0,0.0,100.0,2.0,0.0,0.0,25.2,4345716736
1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,25.3,4345749504
1.0,100.0,0.0,0.0,100.0,0.0,2.0,0.0,25.1,4345749504
0.0,100.0,0.0,0.0,100.0,1.0,0.0,0.0,25.2,4345749504
0.0,100.0,0.0,0.0,100.0,1.0,0.0,0.0,25.2,4345749504
1.0,100.0,0.0,1.0,100.0,0.0,0.0,2.0,25.3,4345749504
0.0,100.0,1.0,0.0,100.0,0.0,0.0,0.0,25.3,4345749504
0.0,100.0,0.0,0.0,100.0,1.0,0.0,0.0,25.1,4345749504
1.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,25.4,4345749504
1.0,100.0,0.0,0.0,100.0,1.0,0.0,0.0,25.2,4345749504
0.0,100.0,1.0,0.0,100.0,1.0,0.0,1.0,25.2,4345749504
0.0,100.0,0.0,0.0,100.0,1.0,0.0,0.0,25.3,4346789888
1.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,25.2,4346822656
0.0,100.0,2.0,0.0,100.0,1.0,0.0,1.0,25.3,4347330560
0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,25.2,4347330560
0.0,100.0,0.0,1.0,100.0,1.0,0.0,0.0,25.4,4347330560
0.0,100.0,0.0,0.0,100.0,1.0,0.0,1.0,25.5,4347330560
1.0,100.0,1.0,0.0,100.0,1.0,1.0,0.0,25.2,4347297792
0.0,100.0,0.0,0.0,100.0,1.0,0.0,0.0,25.2,4347260928
0.0,100.0,0.0,1.0,100.0,1.0,0.0,0.0,25.3,4347387904
1.0,100.0,0.0,0.0,100.0,1.0,0.0,2.0,25.4,4346085376
0.0,100.0,0.0,0.0,100.0,2.0,0.0,1.0,25.3,4346085376
0.0,100.0,0.0,0.0,100.0,1.0,1.0,0.0,25.3,4346085376
0.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,25.1,4346085376
0.0,100.0,0.0,0.0,100.0,1.0,1.0,0.0,25.2,4346085376
1.0,100.0,0.0,1.0,100.0,0.0,0.0,0.0,25.3,4346081280
0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,25.2,4346081280
0.0,100.0,0.0,0.0,100.0,2.0,0.0,0.0,25.3,4346081280
1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,25.3,4346081280
0.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,25.2,4346081280
1.0,100.0,1.0,0.0,100.0,0.0,0.0,1.0,25.1,4346081280
0.0,100.0,1.0,0.0,100.0,0.0,0.0,0.0,25.3,4347129856
1.0,100.0,0.0,1.0,100.0,0.0,0.0,1.0,25.4,4347129856
0.0,100.0,0.0,1.0,100.0,0.0,0.0,0.0,25.2,4347138048
0.0,100.0,0.0,1.0,100.0,0.0,0.0,0.0,25.2,4347543552
0.0,100.0,1.0,0.0,100.0,0.0,0.0,0.0,25.2,4347543552
1.0,100.0,0.0,0.0,100.0,0.0,1.0,1.0,25.3,4347543552
0.0,100.0,0.0,2.0,100.0,0.0,0.0,0.0,25.2,4347543552
0.0,100.0,0.0,2.0,100.0,0.0,1.0,0.0,25.4,4347543552
1.0,100.0,1.0,1.0,100.0,0.0,0.0,1.0,25.3,4347543552
0.0,100.0,0.0,1.0,100.0,0.0,1.0,0.0,25.3,4346368000
0.0,100.0,0.0,0.0,100.0,0.0,1.0,1.0,25.4,4346368000
0.0,100.0,0.0,0.0,100.0,0.0,1.0,1.0,25.2,4346368000
0.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,25.3,4346527744
0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,25.3,4346527744
0.0,100.0,0.0,0.0,100.0,0.0,1.0,0.0,25.2,4346527744
0.0,100.0,0.0,1.0,100.0,0.0,2.0,1.0,25.3,4346527744
0.0,100.0,0.0,0.0,100.0,0.0,1.0,0.0,25.2,4346527744
0.0,100.0,1.0,0.0,100.0,0.0,0.0,1.0,25.3,4346527744
0.0,100.0,0.0,0.0,100.0,0.0,2.0,0.0,25.2,4346527744
0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,25.2,4346511360
0.0,54.5,0.0,1.0,100.0,45.5,0.0,0.0,25.2,4346638336
1.0,0.0,0.0,0.0,100.0,100.0,1.0,1.0,25.3,4347305984
0.0,0.0,1.0,0.0,100.0,100.0,1.0,1.0,25.4,4347305984
1.0,0.0,1.0,0.0,100.0,100.0,0.0,0.0,25.2,4347838464
0.0,0.0,1.0,0.0,100.0,100.0,0.0,0.0,25.1,4347813888
0.0,0.0,1.0,0.0,100.0,100.0,0.0,0.0,25.4,4347813888
1.0,0.0,1.0,1.0,100.0,100.0,0.0,1.0,25.1,4347813888
0.0,0.0,1.0,0.0,100.0,100.0,0.0,0.0,25.3,4347813888
0.0,0.0,0.0,1.0,100.0,100.0,2.0,0.0,25.2,4347809792
0.0,0.0,1.0,1.0,100.0,100.0,0.0,0.0,25.2,4346286080
0.0,0.0,0.0,0.0,100.0,100.0,0.0,1.0,25.2,4346286080
1.0,0.0,0.0,1.0,100.0,100.0,1.0,0.0,25.2,4346286080
0.0,0.0,0.0,1.0,100.0,100.0,0.0,1.0,25.4,4346286080
1.0,0.0,0.0,0.0,100.0,100.0,0.0,1.0,25.2,4346286080
0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,25.1,4346286080
0.0,0.0,0.0,1.0,100.0,100.0,1.0,0.0,25.3,4346286080
0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,25.1,4346281984
0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,25.3,4346281984
1.0,0.0,0.0,2.0,100.0,100.0,0.0,1.0,25.2,4346273792
0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,25.2,4346273792
0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,25.2,4346273792
0.0,0.0,1.0,1.0,100.0,100.0,2.0,0.0,25.2,4346273792
0.0,0.0,0.0,1.0,100.0,100.0,0.0,1.0,25.3,4346273792
0.0,0.0,2.0,0.0,100.0,100.0,1.0,0.0,25.2,4346273792
0.0,0.0,0.0,1.0,100.0,100.0,1.0,0.0,25.3,4347609088
0.0,91.9,0.0,1.0,100.0,8.9,0.0,0.0,25.3,4347609088
0.0,100.0,0.0,1.0,100.0,0.0,1.0,0.0,25.3,4347863040
0.0,100.0,0.0,1.0,100.0,0.0,1.0,1.0,25.4,4347871232
0.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,25.1,4347871232
0.0,100.0,0.0,1.0,100.0,0.0,0.0,0.0,25.2,4347871232
0.0,100.0,0.0,0.0,100.0,0.0,1.0,0.0,25.2,4347797504
0.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,25.2,4347797504
0.0,100.0,1.0,1.0,100.0,0.0,0.0,1.0,25.4,4347797504
15.2,85.1,15.2,16.0,100.0,16.0,15.0,15.2,35.0,3875921920
12.0,11.1,12.0,13.0,91.1,11.1,12.1,12.0,21.8,3404587008
97.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,13.3,6871408640
100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.6,9897881600
100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.7,12905562112
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,13706272768
100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,17509711872
100.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.6,10628501504
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,10628501504
100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.7,10628501504
100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.6,10628628480
100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.7,10629550080
100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.7,10629550080
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,10629931008
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,10629931008
100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.6,10629931008
100.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,12.9,10630180864
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,10630148096
100.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.6,10630180864
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,10630180864
61.0,0.0,0.0,0.0,38.4,0.0,0.0,0.0,12.7,10628866048
0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,12.5,10628624384
0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,12.7,10628624384
0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,12.7,10628624384
0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,12.5,10628624384
0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,12.7,10628624384
0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,12.6,10628751360
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.6,10628751360
0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,12.7,10628751360
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.6,10628751360
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.5,10628751360
0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,12.7,10628751360
0.0,0.0,0.0,0.0,100.0,0.0,1.0,1.0,12.5,10628751360
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.5,10628751360
0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,12.7,10628751360
0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,12.6,10628751360
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.6,10629128192
0.0,0.0,0.0,1.0,94.0,6.9,0.0,0.0,12.6,2875625472
47.0,84.2,70.0,1.0,53.0,3.0,0.0,96.0,44.6,5003104256
0.0,100.0,100.0,1.0,100.0,0.0,2.0,100.0,50.4,5302919168
0.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.2,5303148544
1.0,100.0,100.0,49.5,100.0,1.0,1.0,51.5,50.4,5303148544
0.0,100.0,100.0,100.0,100.0,2.0,0.0,0.0,50.2,5303402496
0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,50.3,5303402496
1.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,50.3,5303656448
1.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,50.4,5303529472
0.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,50.3,5303529472
1.0,100.0,100.0,100.0,100.0,2.0,1.0,0.0,50.4,5302226944
1.0,100.0,100.0,100.0,100.0,2.0,0.0,1.0,50.4,5302226944
1.0,100.0,100.0,100.0,100.0,1.0,1.0,1.0,50.4,5302226944
0.0,100.0,100.0,100.0,100.0,0.0,1.0,0.0,50.3,5302226944
2.0,100.0,100.0,100.0,100.0,0.0,1.0,0.0,50.4,5302226944
0.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,50.2,5302226944
0.0,100.0,100.0,100.0,100.0,1.0,1.0,0.0,50.5,5302099968
0.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,50.2,5302099968
1.0,100.0,100.0,100.0,100.0,1.0,2.0,1.0,50.5,5302099968
0.0,100.0,100.0,100.0,100.0,1.0,17.8,3.0,52.9,5302890496
2.0,100.0,100.0,100.0,100.0,2.0,0.0,100.0,63.0,5302890496
2.0,100.0,93.9,24.8,100.0,1.0,2.0,100.0,52.8,5303652352
0.0,100.0,100.0,0.0,100.0,1.0,1.0,100.0,50.4,5303652352
0.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.2,5303652352
1.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.4,5303779328
1.0,100.0,100.0,0.0,100.0,3.0,0.0,100.0,50.4,5303779328
0.0,100.0,100.0,0.0,100.0,2.0,1.0,100.0,50.4,5303779328
1.0,100.0,100.0,0.0,100.0,2.0,0.0,100.0,50.3,5303746560
0.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.4,5303746560
0.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.3,5302251520
0.0,100.0,100.0,0.0,100.0,1.0,1.0,100.0,50.4,5302059008
0.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.3,5302059008
0.0,100.0,100.0,1.0,100.0,2.0,1.0,100.0,50.4,5302091776
1.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.2,5302091776
0.0,100.0,100.0,1.0,100.0,2.9,0.0,100.0,50.4,5302091776
1.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.2,5302091776
0.0,100.0,100.0,1.0,100.0,1.0,0.0,100.0,50.4,5302091776
0.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.3,5302091776
0.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.3,5302091776
0.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.4,5302345728
1.0,100.0,100.0,1.0,100.0,1.0,2.0,100.0,50.4,5302345728
1.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.2,5302345728
1.0,100.0,100.0,2.0,100.0,0.0,1.0,100.0,50.4,5302345728
0.0,100.0,100.0,0.0,100.0,1.0,1.0,100.0,50.5,5303132160
0.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.4,5303164928
1.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.4,5303672832
2.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.4,5303672832
0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.1,5303926784
0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.3,5303926784
0.0,100.0,100.0,0.0,100.0,1.0,1.0,100.0,50.2,5303926784
0.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.4,5303922688
2.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.4,5303918592
0.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.2,5303918592
2.0,100.0,100.0,1.0,100.0,0.0,2.0,100.0,50.5,5302489088
1.0,100.0,100.0,0.0,100.0,0.0,2.0,100.0,50.2,5302489088
1.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.4,5302489088
1.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.4,5302489088
0.0,100.0,100.0,0.0,100.0,1.0,2.0,100.0,50.4,5302489088
1.0,100.0,100.0,1.0,100.0,0.0,1.0,100.0,50.2,5302456320
1.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.4,5302456320
0.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.3,5303250944
1.0,100.0,100.0,1.0,100.0,2.0,1.0,100.0,50.5,5303664640
1.0,100.0,100.0,1.0,100.0,1.0,0.0,100.0,50.2,5303816192
2.0,100.0,100.0,0.0,100.0,1.0,1.0,100.0,50.5,5303918592
0.0,100.0,100.0,0.0,100.0,1.0,1.0,100.0,50.3,5303918592
0.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.5,5303918592
1.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.2,5304045568
1.0,100.0,100.0,1.0,100.0,0.0,2.0,100.0,50.4,5304045568
1.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.2,5304045568
0.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.4,5304041472
0.0,100.0,100.0,2.0,100.0,1.0,0.0,100.0,50.4,5302812672
0.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.3,5302812672
0.0,100.0,100.0,2.9,100.0,0.0,1.0,100.0,50.2,5302452224
0.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.4,5302452224
0.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.3,5302452224
0.0,100.0,100.0,1.0,100.0,1.0,0.0,100.0,50.4,5302484992
0.0,100.0,100.0,2.0,100.0,0.0,1.0,100.0,50.3,5302484992
0.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.3,5302484992
1.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.1,5302476800
0.0,100.0,100.0,2.0,100.0,1.0,1.0,100.0,50.4,5302476800
0.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.2,5302476800
2.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.4,5302476800
0.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.3,5302476800
2.0,100.0,100.0,0.0,100.0,2.0,0.0,100.0,50.4,5302476800
0.0,100.0,100.0,1.0,100.0,2.0,0.0,100.0,50.3,5302476800
2.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.5,5302857728
1.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.4,5302857728
1.0,100.0,100.0,0.0,100.0,2.0,0.0,100.0,50.4,5303427072
1.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.3,5303422976
0.0,100.0,100.0,1.0,100.0,1.0,0.0,100.0,50.4,5303422976
1.0,100.0,100.0,0.0,100.0,2.0,0.0,100.0,50.4,5303422976
1.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.4,5303390208
1.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.3,5303390208
0.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.4,5303390208
0.0,100.0,100.0,1.0,100.0,1.0,0.0,100.0,50.2,5303390208
2.0,100.0,100.0,0.0,100.0,2.0,1.0,100.0,50.6,5302591488
0.0,100.0,100.0,1.0,100.0,1.0,0.0,100.0,50.2,5302591488
1.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.5,5302591488
1.0,100.0,100.0,0.0,100.0,2.0,1.0,100.0,50.2,5302591488
0.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.5,5302464512
1.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.3,5302591488
1.0,100.0,100.0,1.0,100.0,1.0,0.0,100.0,50.4,5302591488
2.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.3,5302591488
0.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.3,5302591488
1.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.4,5302972416
1.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.4,5303259136
1.0,100.0,100.0,2.0,100.0,2.0,0.0,100.0,50.3,5303767040
1.0,100.0,100.0,1.0,100.0,0.0,1.0,100.0,50.4,5303767040
1.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.2,5303767040
2.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.4,5303767040
1.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.4,5303767040
0.0,100.0,100.0,2.0,100.0,1.0,0.0,100.0,50.4,5303767040
0.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.2,5303767040
0.0,100.0,100.0,0.0,100.0,1.0,1.0,100.0,50.4,5303635968
0.0,100.0,100.0,1.0,100.0,0.0,1.0,100.0,50.3,5303635968
1.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.4,5302460416
1.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.2,5302460416
1.0,100.0,100.0,0.0,100.0,0.0,2.0,100.0,50.4,5302427648
0.0,100.0,100.0,1.0,100.0,0.0,2.0,100.0,50.2,5302427648
1.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.4,5302427648
1.0,100.0,100.0,0.0,100.0,1.0,1.0,100.0,50.3,5302427648
0.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.4,5302427648
0.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.2,5302460416
0.0,100.0,100.0,0.0,100.0,2.0,1.0,100.0,50.4,5302460416
1.0,100.0,100.0,1.0,100.0,0.0,1.0,100.0,50.3,5302460416
0.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.4,5302460416
1.0,100.0,100.0,1.0,100.0,1.0,2.0,100.0,50.4,5303222272
1.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.4,5303369728
1.0,100.0,100.0,1.0,100.0,0.0,1.0,100.0,50.3,5303877632
1.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.5,5303844864
2.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.2,5303877632
0.0,100.0,100.0,1.0,100.0,0.0,1.0,100.0,50.4,5303869440
0.0,100.0,100.0,1.0,100.0,0.0,0.0,100.0,50.2,5303869440
1.0,100.0,100.0,0.0,100.0,1.0,1.0,100.0,50.4,5303869440
1.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.2,5303988224
1.0,100.0,100.0,1.0,100.0,1.0,1.0,100.0,50.5,5304115200
0.0,100.0,100.0,0.0,100.0,2.0,0.0,100.0,50.3,5304115200
1.0,100.0,100.0,2.0,100.0,1.0,1.0,100.0,50.4,5302427648
1.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.4,5302427648
0.0,100.0,100.0,0.0,100.0,1.0,1.0,100.0,50.2,5302427648
0.0,100.0,100.0,2.0,100.0,0.0,0.0,100.0,50.3,5302427648
1.0,100.0,100.0,0.0,100.0,1.0,0.0,100.0,50.4,5302394880
1.0,100.0,100.0,0.0,100.0,2.0,0.0,100.0,50.4,5302394880
1.0,100.0,100.0,0.0,100.0,0.0,1.0,100.0,50.4,5302267904
1.0,100.0,100.0,2.0,100.0,0.0,0.0,100.0,50.2,4854951936
22.4,98.0,38.4,22.2,100.0,23.8,97.0,100.0,63.1,5034217472
1.0,100.0,5.0,0.0,100.0,0.0,100.0,100.0,50.7,5319151616
33.7,100.0,71.0,65.3,99.0,34.7,70.0,63.0,67.0,4427874304
17.8,100.0,100.0,99.0,100.0,17.0,44.9,16.0,61.9,4904439808
0.0,100.0,72.0,100.0,100.0,1.0,45.5,1.0,52.4,5022752768
1.0,100.0,1.0,100.0,100.0,2.9,100.0,0.0,50.6,5374763008
1.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,50.4,5374795776
1.0,100.0,0.0,100.0,100.0,1.0,100.0,2.0,50.3,5375201280
0.0,100.0,2.9,100.0,100.0,1.0,100.0,2.0,50.6,5375176704
1.0,100.0,0.0,100.0,100.0,0.0,100.0,1.0,50.3,5375176704
0.0,100.0,0.0,100.0,100.0,1.0,100.0,1.0,50.4,5375303680
2.0,100.0,1.0,100.0,100.0,1.0,100.0,0.0,50.3,5375303680
0.0,100.0,0.0,100.0,100.0,0.0,100.0,1.0,50.3,5375303680
0.0,100.0,0.0,100.0,100.0,0.0,100.0,1.0,50.3,5375303680
2.0,100.0,0.0,100.0,100.0,2.0,100.0,1.0,50.6,5375651840
1.0,100.0,0.0,100.0,100.0,0.0,100.0,1.0,50.3,5374754816
0.0,100.0,2.0,100.0,100.0,1.0,100.0,0.0,50.4,5374754816
1.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,50.2,5374341120
0.0,100.0,1.0,100.0,100.0,1.0,100.0,1.0,50.4,5374308352
0.0,100.0,2.0,100.0,100.0,1.0,100.0,0.0,50.3,5374308352
0.0,100.0,0.0,100.0,100.0,0.0,100.0,1.0,50.4,5374308352
2.0,100.0,2.0,100.0,100.0,1.0,100.0,1.0,50.6,5374341120
0.0,100.0,1.0,100.0,100.0,1.0,100.0,0.0,50.4,5374308352
2.0,100.0,1.0,100.0,100.0,0.0,100.0,0.0,50.4,5374341120
0.0,100.0,1.0,100.0,100.0,1.0,100.0,1.0,50.4,5374308352
2.0,100.0,1.0,100.0,100.0,1.0,100.0,0.0,50.4,5374308352
0.0,100.0,0.0,100.0,100.0,1.0,100.0,0.0,50.2,5374308352
1.0,100.0,0.0,100.0,100.0,2.0,100.0,0.0,50.4,5374308352
1.0,100.0,1.0,100.0,100.0,0.0,100.0,0.0,50.3,5375475712
0.0,100.0,1.0,100.0,100.0,1.0,100.0,1.0,50.4,5375442944
0.0,100.0,2.0,100.0,100.0,0.0,100.0,1.0,50.5,5375950848
0.0,100.0,1.0,100.0,100.0,1.0,100.0,2.0,50.3,5375950848
0.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,50.4,5375950848
0.0,100.0,1.0,100.0,100.0,0.0,100.0,2.0,50.2,5375950848
1.0,100.0,0.0,100.0,100.0,1.0,100.0,0.0,50.4,5375983616
1.0,100.0,0.0,100.0,100.0,1.0,100.0,0.0,50.4,5375950848
0.0,100.0,2.0,100.0,100.0,1.0,100.0,1.0,50.5,5375950848
0.0,100.0,0.0,100.0,100.0,1.0,100.0,2.0,50.2,5375918080
0.0,100.0,1.0,100.0,100.0,2.0,100.0,1.0,50.5,5374869504
0.0,100.0,0.0,100.0,100.0,1.0,100.0,1.0,50.3,5374869504
0.0,100.0,0.0,100.0,100.0,1.0,100.0,1.0,50.3,5374869504
1.0,100.0,0.0,100.0,100.0,0.0,100.0,2.0,50.2,5374869504
0.0,100.0,0.0,100.0,100.0,0.0,100.0,1.0,50.4,5374869504
0.0,100.0,0.0,100.0,100.0,2.0,100.0,2.0,50.3,5374869504
